slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
1447,6782.489349,0.000000,36.000000,10.160482,0.000000,274.512535
1451,6782.489349,0.000000,36.000000,12.166053,0.000000,243.426184
1465,6782.489349,0.000000,36.000000,19.185551,0.000000,134.623955
1472,6782.489349,0.000000,36.000000,22.695301,0.000000,80.222841
1498,6782.489349,0.000000,36.000000,35.731512,0.000000,238.161560
1500,6782.489349,0.000000,36.000000,36.734298,0.000000,222.618384
1516,6782.489349,0.000000,36.000000,44.756582,0.000000,98.272981
1528,6782.489349,0.000000,36.000000,50.773295,0.000000,5.013928
1534,6782.489349,0.000000,36.000000,53.781652,0.000000,318.384401
1547,6782.489349,0.000000,36.000000,60.299757,0.000000,217.353760
1548,6782.489349,0.000000,36.000000,60.801150,0.000000,209.582173
1573,6782.489349,0.000000,36.000000,73.335969,0.000000,15.292479
1578,6782.489349,0.000000,36.000000,75.842933,0.000000,336.434540
1593,6782.489349,0.000000,36.000000,83.363824,0.000000,219.860724
1595,6782.489349,0.000000,36.000000,84.366610,0.000000,204.317549
1606,6782.489349,0.000000,36.000000,89.881930,0.000000,118.830084
1613,6782.489349,0.000000,36.000000,93.391679,0.000000,64.428969
1628,6782.489349,0.000000,36.000000,100.912571,0.000000,307.855153
1646,6782.489349,0.000000,36.000000,109.937640,0.000000,167.966574
1652,6782.489349,0.000000,36.000000,112.945997,0.000000,121.337047
1668,6782.489349,0.000000,36.000000,120.968281,0.000000,356.991643
1670,6782.489349,0.000000,36.000000,121.971067,0.000000,341.448468
1681,6782.489349,0.000000,36.000000,127.486387,0.000000,255.961003
1696,6782.489349,0.000000,36.000000,135.007278,0.000000,139.387187
1713,6782.489349,0.000000,36.000000,143.530955,0.000000,7.270195
1741,6782.489349,0.000000,36.000000,157.569952,0.000000,149.665738
1745,6782.489349,0.000000,36.000000,159.575523,0.000000,118.579387
1751,6782.489349,0.000000,36.000000,162.583880,0.000000,71.949861
1755,6782.489349,0.000000,36.000000,164.589451,0.000000,40.863510
1757,6782.489349,0.000000,36.000000,165.592236,0.000000,25.320334
1766,6782.489349,0.000000,36.000000,170.104771,0.000000,315.376045
1770,6782.489349,0.000000,36.000000,172.110342,0.000000,284.289694
1776,6782.489349,0.000000,36.000000,175.118699,0.000000,237.660167
1786,6782.489349,0.000000,36.000000,180.132626,0.000000,159.944290
1790,6782.489349,0.000000,36.000000,182.138198,0.000000,128.857939
1800,6782.489349,0.000000,36.000000,187.152125,0.000000,51.142061
1816,6782.489349,0.000000,36.000000,195.174409,0.000000,286.796657
1818,6782.489349,0.000000,36.000000,196.177195,0.000000,271.253482
1822,6782.489349,0.000000,36.000000,198.182766,0.000000,240.167131
1829,6782.489349,0.000000,36.000000,201.692515,0.000000,185.766017
1831,6782.489349,0.000000,36.000000,202.695301,0.000000,170.222841
1840,6782.489349,0.000000,36.000000,207.207835,0.000000,100.278552
1848,6782.489349,0.000000,36.000000,211.218977,0.000000,38.105850
1852,6782.489349,0.000000,36.000000,213.224548,0.000000,7.019499
1872,6782.489349,0.000000,36.000000,223.252404,0.000000,211.587744
1879,6782.489349,0.000000,36.000000,226.762153,0.000000,157.186630
1891,6782.489349,0.000000,36.000000,232.778866,0.000000,63.927577
1893,6782.489349,0.000000,36.000000,233.781652,0.000000,48.384401
1897,6782.489349,0.000000,36.000000,235.787223,0.000000,17.298050
1902,6782.489349,0.000000,36.000000,238.294186,0.000000,338.440111
1918,6782.489349,0.000000,36.000000,246.316470,0.000000,214.094708
1920,6782.489349,0.000000,36.000000,247.319256,0.000000,198.551532
1922,6782.489349,0.000000,36.000000,248.322042,0.000000,183.008357
1928,6782.489349,0.000000,36.000000,251.330398,0.000000,136.378830
1932,6782.489349,0.000000,36.000000,253.335969,0.000000,105.292479
1943,6782.489349,0.000000,36.000000,258.851289,0.000000,19.805014
1945,6782.489349,0.000000,36.000000,259.854075,0.000000,4.261838
1946,6782.489349,0.000000,36.000000,260.355468,0.000000,356.490251
1950,6782.489349,0.000000,36.000000,262.361039,0.000000,325.403900
1972,6782.489349,0.000000,36.000000,273.391679,0.000000,154.428969
1975,6782.489349,0.000000,36.000000,274.895858,0.000000,131.114206
1979,6782.489349,0.000000,36.000000,276.901429,0.000000,100.027855
2007,6782.489349,0.000000,36.000000,290.940426,0.000000,242.423398
2009,6782.489349,0.000000,36.000000,291.943211,0.000000,226.880223
2025,6782.489349,0.000000,36.000000,299.965496,0.000000,102.534819
2036,6782.489349,0.000000,36.000000,305.480816,0.000000,17.047354
2041,6782.489349,0.000000,36.000000,307.987780,0.000000,338.189415
2049,6782.489349,0.000000,36.000000,311.998922,0.000000,276.016713
2053,6782.489349,0.000000,36.000000,314.004493,0.000000,244.930362
2064,6782.489349,0.000000,36.000000,319.519813,0.000000,159.442897
2078,6782.489349,0.000000,36.000000,326.539312,0.000000,50.640669
2091,6782.489349,0.000000,36.000000,333.057418,0.000000,309.610028
2093,6782.489349,0.000000,36.000000,334.060203,0.000000,294.066852
2098,6782.489349,0.000000,36.000000,336.567167,0.000000,255.208914
2120,6782.489349,0.000000,36.000000,347.597808,0.000000,84.233983
2121,6782.489349,0.000000,36.000000,348.099200,0.000000,76.462396
2139,6782.489349,0.000000,36.000000,357.124270,0.000000,296.573816
2146,6782.489349,0.000000,36.000000,0.634019,0.000000,242.172702
2160,6782.489349,0.000000,36.000000,7.653518,0.000000,133.370474
2167,6782.489349,0.000000,36.000000,11.163267,0.000000,78.969359
2169,6782.489349,0.000000,36.000000,12.166053,0.000000,63.426184
2171,6782.489349,0.000000,36.000000,13.168838,0.000000,47.883008
2177,6782.489349,0.000000,36.000000,16.177195,0.000000,1.253482
2180,6782.489349,0.000000,36.000000,17.681373,0.000000,337.938719
2187,6782.489349,0.000000,36.000000,21.191122,0.000000,283.537604
2195,6782.489349,0.000000,36.000000,25.202264,0.000000,221.364903
2201,6782.489349,0.000000,36.000000,28.210621,0.000000,174.735376
2214,6782.489349,0.000000,36.000000,34.728727,0.000000,73.704735
2217,6782.489349,0.000000,36.000000,36.232905,0.000000,50.389972
2219,6782.489349,0.000000,36.000000,37.235691,0.000000,34.846797
2231,6782.489349,0.000000,36.000000,43.252404,0.000000,301.587744
2232,6782.489349,0.000000,36.000000,43.753796,0.000000,293.816156
2236,6782.489349,0.000000,36.000000,45.759367,0.000000,262.729805
2237,6782.489349,0.000000,36.000000,46.260760,0.000000,254.958217
2246,6782.489349,0.000000,36.000000,50.773295,0.000000,185.013928
2250,6782.489349,0.000000,36.000000,52.778866,0.000000,153.927577
2292,6782.489349,0.000000,36.000000,73.837362,0.000000,187.520891
2296,6782.489349,0.000000,36.000000,75.842933,0.000000,156.434540
2303,6782.489349,0.000000,36.000000,79.352682,0.000000,102.033426
2334,6782.489349,0.000000,36.000000,94.895858,0.000000,221.114206
2343,6782.489349,0.000000,36.000000,99.408392,0.000000,151.169916
2344,6782.489349,0.000000,36.000000,99.909785,0.000000,143.398329
2347,6782.489349,0.000000,36.000000,101.413964,0.000000,120.083565
2351,6782.489349,0.000000,36.000000,103.419535,0.000000,88.997214
2375,6782.489349,0.000000,36.000000,115.452961,0.000000,262.479109
2383,6782.489349,0.000000,36.000000,119.464103,0.000000,200.306407
2392,6782.489349,0.000000,36.000000,123.976638,0.000000,130.362117
2398,6782.489349,0.000000,36.000000,126.984994,0.000000,83.732591
2399,6782.489349,0.000000,36.000000,127.486387,0.000000,75.961003
2403,6782.489349,0.000000,36.000000,129.491958,0.000000,44.874652
2409,6782.489349,0.000000,36.000000,132.500314,0.000000,358.245125
2416,6782.489349,0.000000,36.000000,136.010064,0.000000,303.844011
2417,6782.489349,0.000000,36.000000,136.511457,0.000000,296.072423
2420,6782.489349,0.000000,36.000000,138.015635,0.000000,272.757660
2426,6782.489349,0.000000,36.000000,141.023991,0.000000,226.128134
2427,6782.489349,0.000000,36.000000,141.525384,0.000000,218.356546
2431,6782.489349,0.000000,36.000000,143.530955,0.000000,187.270195
2432,6782.489349,0.000000,36.000000,144.032348,0.000000,179.498607
2433,6782.489349,0.000000,36.000000,144.533741,0.000000,171.727019
2436,6782.489349,0.000000,36.000000,146.037919,0.000000,148.412256
2453,6782.489349,0.000000,36.000000,154.561596,0.000000,16.295265
