slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
739,6932.386159,0.000000,46.000000,24.929248,0.000000,202.061281
740,6932.386159,0.000000,46.000000,25.430641,0.000000,194.540390
775,6932.386159,0.000000,46.000000,42.979387,0.000000,291.309192
796,6932.386159,0.000000,46.000000,53.508635,0.000000,133.370474
799,6932.386159,0.000000,46.000000,55.012813,0.000000,110.807799
800,6932.386159,0.000000,46.000000,55.514206,0.000000,103.286908
814,6932.386159,0.000000,46.000000,62.533705,0.000000,357.994429
817,6932.386159,0.000000,46.000000,64.037883,0.000000,335.431755
819,6932.386159,0.000000,46.000000,65.040669,0.000000,320.389972
828,6932.386159,0.000000,46.000000,69.553203,0.000000,252.701950
839,6932.386159,0.000000,46.000000,75.068524,0.000000,169.972145
842,6932.386159,0.000000,46.000000,76.572702,0.000000,147.409471
846,6932.386159,0.000000,46.000000,78.578273,0.000000,117.325905
848,6932.386159,0.000000,46.000000,79.581058,0.000000,102.284123
871,6932.386159,0.000000,46.000000,91.113092,0.000000,289.303621
874,6932.386159,0.000000,46.000000,92.617270,0.000000,266.740947
881,6932.386159,0.000000,46.000000,96.127019,0.000000,214.094708
899,6932.386159,0.000000,46.000000,105.152089,0.000000,78.718663
903,6932.386159,0.000000,46.000000,107.157660,0.000000,48.635097
910,6932.386159,0.000000,46.000000,110.667409,0.000000,355.988858
929,6932.386159,0.000000,46.000000,120.193872,0.000000,213.091922
932,6932.386159,0.000000,46.000000,121.698050,0.000000,190.529248
972,6932.386159,0.000000,46.000000,141.753760,0.000000,249.693593
974,6932.386159,0.000000,46.000000,142.756546,0.000000,234.651811
981,6932.386159,0.000000,46.000000,146.266295,0.000000,182.005571
985,6932.386159,0.000000,46.000000,148.271866,0.000000,151.922006
1004,6932.386159,0.000000,46.000000,157.798329,0.000000,9.025070
1015,6932.386159,0.000000,46.000000,163.313649,0.000000,286.295265
1018,6932.386159,0.000000,46.000000,164.817827,0.000000,263.732591
1028,6932.386159,0.000000,46.000000,169.831755,0.000000,188.523677
1031,6932.386159,0.000000,46.000000,171.335933,0.000000,165.961003
1039,6932.386159,0.000000,46.000000,175.347075,0.000000,105.793872
1042,6932.386159,0.000000,46.000000,176.851253,0.000000,83.231198
1049,6932.386159,0.000000,46.000000,180.361003,0.000000,30.584958
1070,6932.386159,0.000000,46.000000,190.890251,0.000000,232.646240
1073,6932.386159,0.000000,46.000000,192.394429,0.000000,210.083565
1077,6932.386159,0.000000,46.000000,194.400000,0.000000,180.000000
1082,6932.386159,0.000000,46.000000,196.906964,0.000000,142.395543
1095,6932.386159,0.000000,46.000000,203.425070,0.000000,44.623955
1101,6932.386159,0.000000,46.000000,206.433426,0.000000,359.498607
1112,6932.386159,0.000000,46.000000,211.948747,0.000000,276.768802
1117,6932.386159,0.000000,46.000000,214.455710,0.000000,239.164345
1130,6932.386159,0.000000,46.000000,220.973816,0.000000,141.392758
1135,6932.386159,0.000000,46.000000,223.480780,0.000000,103.788301
1151,6932.386159,0.000000,46.000000,231.503064,0.000000,343.454039
1175,6932.386159,0.000000,46.000000,243.536490,0.000000,162.952646
1188,6932.386159,0.000000,46.000000,250.054596,0.000000,65.181058
1195,6932.386159,0.000000,46.000000,253.564345,0.000000,12.534819
1196,6932.386159,0.000000,46.000000,254.065738,0.000000,5.013928
1211,6932.386159,0.000000,46.000000,261.586630,0.000000,252.200557
1214,6932.386159,0.000000,46.000000,263.090808,0.000000,229.637883
1224,6932.386159,0.000000,46.000000,268.104735,0.000000,154.428969
1238,6932.386159,0.000000,46.000000,275.124234,0.000000,49.136490
1241,6932.386159,0.000000,46.000000,276.628412,0.000000,26.573816
1250,6932.386159,0.000000,46.000000,281.140947,0.000000,318.885794
1267,6932.386159,0.000000,46.000000,289.664624,0.000000,191.030641
1270,6932.386159,0.000000,46.000000,291.168802,0.000000,168.467967
1271,6932.386159,0.000000,46.000000,291.670195,0.000000,160.947075
1278,6932.386159,0.000000,46.000000,295.179944,0.000000,108.300836
1280,6932.386159,0.000000,46.000000,296.182730,0.000000,93.259053
1283,6932.386159,0.000000,46.000000,297.686908,0.000000,70.696379
1291,6932.386159,0.000000,46.000000,301.698050,0.000000,10.529248
1294,6932.386159,0.000000,46.000000,303.202228,0.000000,347.966574
1298,6932.386159,0.000000,46.000000,305.207799,0.000000,317.883008
1301,6932.386159,0.000000,46.000000,306.711978,0.000000,295.320334
1306,6932.386159,0.000000,46.000000,309.218942,0.000000,257.715877
1315,6932.386159,0.000000,46.000000,313.731476,0.000000,190.027855
1319,6932.386159,0.000000,46.000000,315.737047,0.000000,159.944290
1363,6932.386159,0.000000,46.000000,337.798329,0.000000,189.025070
1377,6932.386159,0.000000,46.000000,344.817827,0.000000,83.732591
1387,6932.386159,0.000000,46.000000,349.831755,0.000000,8.523677
1395,6932.386159,0.000000,46.000000,353.842897,0.000000,308.356546
