slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
34709,6782.489349,0.000000,54.000000,133.292839,0.000000,255.961003
34711,6782.489349,0.000000,54.000000,134.295624,0.000000,240.417827
34713,6782.489349,0.000000,54.000000,135.298410,0.000000,224.874652
34715,6782.489349,0.000000,54.000000,136.301195,0.000000,209.331476
34717,6782.489349,0.000000,54.000000,137.303981,0.000000,193.788301
34719,6782.489349,0.000000,54.000000,138.306766,0.000000,178.245125
34721,6782.489349,0.000000,54.000000,139.309552,0.000000,162.701950
34723,6782.489349,0.000000,54.000000,140.312337,0.000000,147.158774
34725,6782.489349,0.000000,54.000000,141.315123,0.000000,131.615599
34727,6782.489349,0.000000,54.000000,142.317908,0.000000,116.072423
34729,6782.489349,0.000000,54.000000,143.320694,0.000000,100.529248
34731,6782.489349,0.000000,54.000000,144.323479,0.000000,84.986072
34733,6782.489349,0.000000,54.000000,145.326265,0.000000,69.442897
34735,6782.489349,0.000000,54.000000,146.329050,0.000000,53.899721
34737,6782.489349,0.000000,54.000000,147.331836,0.000000,38.356546
34739,6782.489349,0.000000,54.000000,148.334621,0.000000,22.813370
34741,6782.489349,0.000000,54.000000,149.337407,0.000000,7.270195
34743,6782.489349,0.000000,54.000000,150.340192,0.000000,351.727019
34745,6782.489349,0.000000,54.000000,151.342978,0.000000,336.183844
34747,6782.489349,0.000000,54.000000,152.345763,0.000000,320.640669
34749,6782.489349,0.000000,54.000000,153.348549,0.000000,305.097493
34751,6782.489349,0.000000,54.000000,154.351334,0.000000,289.554318
34753,6782.489349,0.000000,54.000000,155.354120,0.000000,274.011142
34755,6782.489349,0.000000,54.000000,156.356905,0.000000,258.467967
34757,6782.489349,0.000000,54.000000,157.359691,0.000000,242.924791
34759,6782.489349,0.000000,54.000000,158.362476,0.000000,227.381616
34761,6782.489349,0.000000,54.000000,159.365262,0.000000,211.838440
34763,6782.489349,0.000000,54.000000,160.368047,0.000000,196.295265
34765,6782.489349,0.000000,54.000000,161.370833,0.000000,180.752089
34767,6782.489349,0.000000,54.000000,162.373618,0.000000,165.208914
34769,6782.489349,0.000000,54.000000,163.376404,0.000000,149.665738
34771,6782.489349,0.000000,54.000000,164.379190,0.000000,134.122563
34773,6782.489349,0.000000,54.000000,165.381975,0.000000,118.579387
34775,6782.489349,0.000000,54.000000,166.384761,0.000000,103.036212
34777,6782.489349,0.000000,54.000000,167.387546,0.000000,87.493036
34779,6782.489349,0.000000,54.000000,168.390332,0.000000,71.949861
34781,6782.489349,0.000000,54.000000,169.393117,0.000000,56.406685
34783,6782.489349,0.000000,54.000000,170.395903,0.000000,40.863510
34785,6782.489349,0.000000,54.000000,171.398688,0.000000,25.320334
34787,6782.489349,0.000000,54.000000,172.401474,0.000000,9.777159
34789,6782.489349,0.000000,54.000000,173.404259,0.000000,354.233983
34791,6782.489349,0.000000,54.000000,174.407045,0.000000,338.690808
