slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
6,6782.489349,0.000000,37.000000,13.459969,0.000000,313.370474
8,6782.489349,0.000000,37.000000,14.462755,0.000000,297.827298
11,6782.489349,0.000000,37.000000,15.966933,0.000000,274.512535
12,6782.489349,0.000000,37.000000,16.468326,0.000000,266.740947
13,6782.489349,0.000000,37.000000,16.969719,0.000000,258.969359
14,6782.489349,0.000000,37.000000,17.471112,0.000000,251.197772
17,6782.489349,0.000000,37.000000,18.975290,0.000000,227.883008
18,6782.489349,0.000000,37.000000,19.476683,0.000000,220.111421
22,6782.489349,0.000000,37.000000,21.482254,0.000000,189.025070
24,6782.489349,0.000000,37.000000,22.485039,0.000000,173.481894
27,6782.489349,0.000000,37.000000,23.989217,0.000000,150.167131
29,6782.489349,0.000000,37.000000,24.992003,0.000000,134.623955
32,6782.489349,0.000000,37.000000,26.496181,0.000000,111.309192
33,6782.489349,0.000000,37.000000,26.997574,0.000000,103.537604
34,6782.489349,0.000000,37.000000,27.498967,0.000000,95.766017
35,6782.489349,0.000000,37.000000,28.000359,0.000000,87.994429
40,6782.489349,0.000000,37.000000,30.507323,0.000000,49.136490
44,6782.489349,0.000000,37.000000,32.512894,0.000000,18.050139
45,6782.489349,0.000000,37.000000,33.014287,0.000000,10.278552
48,6782.489349,0.000000,37.000000,34.518465,0.000000,346.963788
49,6782.489349,0.000000,37.000000,35.019858,0.000000,339.192201
50,6782.489349,0.000000,37.000000,35.521251,0.000000,331.420613
51,6782.489349,0.000000,37.000000,36.022644,0.000000,323.649025
54,6782.489349,0.000000,37.000000,37.526822,0.000000,300.334262
57,6782.489349,0.000000,37.000000,39.031000,0.000000,277.019499
58,6782.489349,0.000000,37.000000,39.532393,0.000000,269.247911
59,6782.489349,0.000000,37.000000,40.033786,0.000000,261.476323
63,6782.489349,0.000000,37.000000,42.039357,0.000000,230.389972
68,6782.489349,0.000000,37.000000,44.546320,0.000000,191.532033
69,6782.489349,0.000000,37.000000,45.047713,0.000000,183.760446
70,6782.489349,0.000000,37.000000,45.549106,0.000000,175.988858
72,6782.489349,0.000000,37.000000,46.551891,0.000000,160.445682
73,6782.489349,0.000000,37.000000,47.053284,0.000000,152.674095
74,6782.489349,0.000000,37.000000,47.554677,0.000000,144.902507
75,6782.489349,0.000000,37.000000,48.056070,0.000000,137.130919
78,6782.489349,0.000000,37.000000,49.560248,0.000000,113.816156
80,6782.489349,0.000000,37.000000,50.563034,0.000000,98.272981
82,6782.489349,0.000000,37.000000,51.565819,0.000000,82.729805
83,6782.489349,0.000000,37.000000,52.067212,0.000000,74.958217
87,6782.489349,0.000000,37.000000,54.072783,0.000000,43.871866
88,6782.489349,0.000000,37.000000,54.574176,0.000000,36.100279
89,6782.489349,0.000000,37.000000,55.075568,0.000000,28.328691
93,6782.489349,0.000000,37.000000,57.081139,0.000000,357.242340
96,6782.489349,0.000000,37.000000,58.585318,0.000000,333.927577
97,6782.489349,0.000000,37.000000,59.086710,0.000000,326.155989
98,6782.489349,0.000000,37.000000,59.588103,0.000000,318.384401
99,6782.489349,0.000000,37.000000,60.089496,0.000000,310.612813
100,6782.489349,0.000000,37.000000,60.590889,0.000000,302.841226
104,6782.489349,0.000000,37.000000,62.596460,0.000000,271.754875
107,6782.489349,0.000000,37.000000,64.100638,0.000000,248.440111
112,6782.489349,0.000000,37.000000,66.607602,0.000000,209.582173
113,6782.489349,0.000000,37.000000,67.108995,0.000000,201.810585
114,6782.489349,0.000000,37.000000,67.610387,0.000000,194.038997
116,6782.489349,0.000000,37.000000,68.613173,0.000000,178.495822
117,6782.489349,0.000000,37.000000,69.114566,0.000000,170.724234
118,6782.489349,0.000000,37.000000,69.615958,0.000000,162.952646
119,6782.489349,0.000000,37.000000,70.117351,0.000000,155.181058
123,6782.489349,0.000000,37.000000,72.122922,0.000000,124.094708
126,6782.489349,0.000000,37.000000,73.627100,0.000000,100.779944
129,6782.489349,0.000000,37.000000,75.131279,0.000000,77.465181
131,6782.489349,0.000000,37.000000,76.134064,0.000000,61.922006
134,6782.489349,0.000000,37.000000,77.638242,0.000000,38.607242
135,6782.489349,0.000000,37.000000,78.139635,0.000000,30.835655
138,6782.489349,0.000000,37.000000,79.643813,0.000000,7.520891
143,6782.489349,0.000000,37.000000,82.150777,0.000000,328.662953
144,6782.489349,0.000000,37.000000,82.652170,0.000000,320.891365
148,6782.489349,0.000000,37.000000,84.657741,0.000000,289.805014
149,6782.489349,0.000000,37.000000,85.159134,0.000000,282.033426
150,6782.489349,0.000000,37.000000,85.660527,0.000000,274.261838
153,6782.489349,0.000000,37.000000,87.164705,0.000000,250.947075
157,6782.489349,0.000000,37.000000,89.170276,0.000000,219.860724
158,6782.489349,0.000000,37.000000,89.671669,0.000000,212.089136
159,6782.489349,0.000000,37.000000,90.173061,0.000000,204.317549
161,6782.489349,0.000000,37.000000,91.175847,0.000000,188.774373
163,6782.489349,0.000000,37.000000,92.178632,0.000000,173.231198
167,6782.489349,0.000000,37.000000,94.184203,0.000000,142.144847
168,6782.489349,0.000000,37.000000,94.685596,0.000000,134.373259
169,6782.489349,0.000000,37.000000,95.186989,0.000000,126.601671
170,6782.489349,0.000000,37.000000,95.688382,0.000000,118.830084
172,6782.489349,0.000000,37.000000,96.691167,0.000000,103.286908
173,6782.489349,0.000000,37.000000,97.192560,0.000000,95.515320
174,6782.489349,0.000000,37.000000,97.693953,0.000000,87.743733
178,6782.489349,0.000000,37.000000,99.699524,0.000000,56.657382
179,6782.489349,0.000000,37.000000,100.200917,0.000000,48.885794
180,6782.489349,0.000000,37.000000,100.702309,0.000000,41.114206
182,6782.489349,0.000000,37.000000,101.705095,0.000000,25.571031
184,6782.489349,0.000000,37.000000,102.707880,0.000000,10.027855
187,6782.489349,0.000000,37.000000,104.212059,0.000000,346.713092
189,6782.489349,0.000000,37.000000,105.214844,0.000000,331.169916
190,6782.489349,0.000000,37.000000,105.716237,0.000000,323.398329
191,6782.489349,0.000000,37.000000,106.217630,0.000000,315.626741
192,6782.489349,0.000000,37.000000,106.719022,0.000000,307.855153
195,6782.489349,0.000000,37.000000,108.223201,0.000000,284.540390
197,6782.489349,0.000000,37.000000,109.225986,0.000000,268.997214
198,6782.489349,0.000000,37.000000,109.727379,0.000000,261.225627
199,6782.489349,0.000000,37.000000,110.228772,0.000000,253.454039
200,6782.489349,0.000000,37.000000,110.730164,0.000000,245.682451
201,6782.489349,0.000000,37.000000,111.231557,0.000000,237.910864
202,6782.489349,0.000000,37.000000,111.732950,0.000000,230.139276
204,6782.489349,0.000000,37.000000,112.735735,0.000000,214.596100
205,6782.489349,0.000000,37.000000,113.237128,0.000000,206.824513
206,6782.489349,0.000000,37.000000,113.738521,0.000000,199.052925
209,6782.489349,0.000000,37.000000,115.242699,0.000000,175.738162
210,6782.489349,0.000000,37.000000,115.744092,0.000000,167.966574
211,6782.489349,0.000000,37.000000,116.245485,0.000000,160.194986
212,6782.489349,0.000000,37.000000,116.746878,0.000000,152.423398
213,6782.489349,0.000000,37.000000,117.248270,0.000000,144.651811
214,6782.489349,0.000000,37.000000,117.749663,0.000000,136.880223
218,6782.489349,0.000000,37.000000,119.755234,0.000000,105.793872
221,6782.489349,0.000000,37.000000,121.259412,0.000000,82.479109
222,6782.489349,0.000000,37.000000,121.760805,0.000000,74.707521
223,6782.489349,0.000000,37.000000,122.262198,0.000000,66.935933
225,6782.489349,0.000000,37.000000,123.264983,0.000000,51.392758
227,6782.489349,0.000000,37.000000,124.267769,0.000000,35.849582
228,6782.489349,0.000000,37.000000,124.769162,0.000000,28.077994
233,6782.489349,0.000000,37.000000,127.276125,0.000000,349.220056
