slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
34118,6782.489349,0.000000,10.000000,195.808428,0.000000,168.969359
34120,6782.489349,0.000000,10.000000,196.811214,0.000000,153.426184
34122,6782.489349,0.000000,10.000000,197.813999,0.000000,137.883008
34124,6782.489349,0.000000,10.000000,198.816785,0.000000,122.339833
34126,6782.489349,0.000000,10.000000,199.819570,0.000000,106.796657
34128,6782.489349,0.000000,10.000000,200.822356,0.000000,91.253482
34130,6782.489349,0.000000,10.000000,201.825142,0.000000,75.710306
34132,6782.489349,0.000000,10.000000,202.827927,0.000000,60.167131
34134,6782.489349,0.000000,10.000000,203.830713,0.000000,44.623955
34136,6782.489349,0.000000,10.000000,204.833498,0.000000,29.080780
34138,6782.489349,0.000000,10.000000,205.836284,0.000000,13.537604
34140,6782.489349,0.000000,10.000000,206.839069,0.000000,357.994429
34142,6782.489349,0.000000,10.000000,207.841855,0.000000,342.451253
34144,6782.489349,0.000000,10.000000,208.844640,0.000000,326.908078
34146,6782.489349,0.000000,10.000000,209.847426,0.000000,311.364903
34148,6782.489349,0.000000,10.000000,210.850211,0.000000,295.821727
34150,6782.489349,0.000000,10.000000,211.852997,0.000000,280.278552
34152,6782.489349,0.000000,10.000000,212.855782,0.000000,264.735376
34154,6782.489349,0.000000,10.000000,213.858568,0.000000,249.192201
34156,6782.489349,0.000000,10.000000,214.861353,0.000000,233.649025
34158,6782.489349,0.000000,10.000000,215.864139,0.000000,218.105850
34160,6782.489349,0.000000,10.000000,216.866924,0.000000,202.562674
34162,6782.489349,0.000000,10.000000,217.869710,0.000000,187.019499
34164,6782.489349,0.000000,10.000000,218.872495,0.000000,171.476323
34166,6782.489349,0.000000,10.000000,219.875281,0.000000,155.933148
34167,6782.489349,0.000000,10.000000,220.376674,0.000000,148.161560
34168,6782.489349,0.000000,10.000000,220.878066,0.000000,140.389972
34169,6782.489349,0.000000,10.000000,221.379459,0.000000,132.618384
34170,6782.489349,0.000000,10.000000,221.880852,0.000000,124.846797
34171,6782.489349,0.000000,10.000000,222.382245,0.000000,117.075209
34172,6782.489349,0.000000,10.000000,222.883637,0.000000,109.303621
34173,6782.489349,0.000000,10.000000,223.385030,0.000000,101.532033
34174,6782.489349,0.000000,10.000000,223.886423,0.000000,93.760446
34175,6782.489349,0.000000,10.000000,224.387816,0.000000,85.988858
34176,6782.489349,0.000000,10.000000,224.889208,0.000000,78.217270
34177,6782.489349,0.000000,10.000000,225.390601,0.000000,70.445682
34178,6782.489349,0.000000,10.000000,225.891994,0.000000,62.674095
34179,6782.489349,0.000000,10.000000,226.393387,0.000000,54.902507
34180,6782.489349,0.000000,10.000000,226.894779,0.000000,47.130919
34181,6782.489349,0.000000,10.000000,227.396172,0.000000,39.359331
34182,6782.489349,0.000000,10.000000,227.897565,0.000000,31.587744
34183,6782.489349,0.000000,10.000000,228.398958,0.000000,23.816156
34184,6782.489349,0.000000,10.000000,228.900350,0.000000,16.044568
34185,6782.489349,0.000000,10.000000,229.401743,0.000000,8.272981
34186,6782.489349,0.000000,10.000000,229.903136,0.000000,0.501393
34187,6782.489349,0.000000,10.000000,230.404529,0.000000,352.729805
34188,6782.489349,0.000000,10.000000,230.905921,0.000000,344.958217
34189,6782.489349,0.000000,10.000000,231.407314,0.000000,337.186630
34190,6782.489349,0.000000,10.000000,231.908707,0.000000,329.415042
34191,6782.489349,0.000000,10.000000,232.410100,0.000000,321.643454
34192,6782.489349,0.000000,10.000000,232.911492,0.000000,313.871866
34193,6782.489349,0.000000,10.000000,233.412885,0.000000,306.100279
34194,6782.489349,0.000000,10.000000,233.914278,0.000000,298.328691
34195,6782.489349,0.000000,10.000000,234.415671,0.000000,290.557103
34196,6782.489349,0.000000,10.000000,234.917064,0.000000,282.785515
34197,6782.489349,0.000000,10.000000,235.418456,0.000000,275.013928
34198,6782.489349,0.000000,10.000000,235.919849,0.000000,267.242340
34199,6782.489349,0.000000,10.000000,236.421242,0.000000,259.470752
34200,6782.489349,0.000000,10.000000,236.922635,0.000000,251.699164
34201,6782.489349,0.000000,10.000000,237.424027,0.000000,243.927577
34202,6782.489349,0.000000,10.000000,237.925420,0.000000,236.155989
34203,6782.489349,0.000000,10.000000,238.426813,0.000000,228.384401
34204,6782.489349,0.000000,10.000000,238.928206,0.000000,220.612813
34205,6782.489349,0.000000,10.000000,239.429598,0.000000,212.841226
34206,6782.489349,0.000000,10.000000,239.930991,0.000000,205.069638
34207,6782.489349,0.000000,10.000000,240.432384,0.000000,197.298050
34208,6782.489349,0.000000,10.000000,240.933777,0.000000,189.526462
34209,6782.489349,0.000000,10.000000,241.435169,0.000000,181.754875
34210,6782.489349,0.000000,10.000000,241.936562,0.000000,173.983287
34211,6782.489349,0.000000,10.000000,242.437955,0.000000,166.211699
34212,6782.489349,0.000000,10.000000,242.939348,0.000000,158.440111
34213,6782.489349,0.000000,10.000000,243.440740,0.000000,150.668524
34214,6782.489349,0.000000,10.000000,243.942133,0.000000,142.896936
34215,6782.489349,0.000000,10.000000,244.443526,0.000000,135.125348
