slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
2872,6782.489349,0.000000,37.000000,1.161290,0.000000,0.000000
2874,6782.489349,0.000000,37.000000,0.158505,0.000000,344.456825
2876,6782.489349,0.000000,37.000000,359.155719,0.000000,328.913649
2878,6782.489349,0.000000,37.000000,358.152934,0.000000,313.370474
2880,6782.489349,0.000000,37.000000,357.150148,0.000000,297.827298
2882,6782.489349,0.000000,37.000000,356.147363,0.000000,282.284123
2884,6782.489349,0.000000,37.000000,355.144577,0.000000,266.740947
2886,6782.489349,0.000000,37.000000,354.141792,0.000000,251.197772
2888,6782.489349,0.000000,37.000000,353.139006,0.000000,235.654596
2890,6782.489349,0.000000,37.000000,352.136221,0.000000,220.111421
2892,6782.489349,0.000000,37.000000,351.133435,0.000000,204.568245
2894,6782.489349,0.000000,37.000000,350.130650,0.000000,189.025070
2896,6782.489349,0.000000,37.000000,349.127864,0.000000,173.481894
2898,6782.489349,0.000000,37.000000,348.125079,0.000000,157.938719
2900,6782.489349,0.000000,37.000000,347.122293,0.000000,142.395543
2902,6782.489349,0.000000,37.000000,346.119508,0.000000,126.852368
2904,6782.489349,0.000000,37.000000,345.116722,0.000000,111.309192
2906,6782.489349,0.000000,37.000000,344.113937,0.000000,95.766017
2908,6782.489349,0.000000,37.000000,343.111151,0.000000,80.222841
2910,6782.489349,0.000000,37.000000,342.108366,0.000000,64.679666
2912,6782.489349,0.000000,37.000000,341.105580,0.000000,49.136490
2914,6782.489349,0.000000,37.000000,340.102795,0.000000,33.593315
2916,6782.489349,0.000000,37.000000,339.100009,0.000000,18.050139
2918,6782.489349,0.000000,37.000000,338.097223,0.000000,2.506964
2920,6782.489349,0.000000,37.000000,337.094438,0.000000,346.963788
2922,6782.489349,0.000000,37.000000,336.091652,0.000000,331.420613
2924,6782.489349,0.000000,37.000000,335.088867,0.000000,315.877437
2926,6782.489349,0.000000,37.000000,334.086081,0.000000,300.334262
2928,6782.489349,0.000000,37.000000,333.083296,0.000000,284.791086
2930,6782.489349,0.000000,37.000000,332.080510,0.000000,269.247911
2932,6782.489349,0.000000,37.000000,331.077725,0.000000,253.704735
2934,6782.489349,0.000000,37.000000,330.074939,0.000000,238.161560
2936,6782.489349,0.000000,37.000000,329.072154,0.000000,222.618384
2938,6782.489349,0.000000,37.000000,328.069368,0.000000,207.075209
2940,6782.489349,0.000000,37.000000,327.066583,0.000000,191.532033
2942,6782.489349,0.000000,37.000000,326.063797,0.000000,175.988858
2944,6782.489349,0.000000,37.000000,325.061012,0.000000,160.445682
2946,6782.489349,0.000000,37.000000,324.058226,0.000000,144.902507
2948,6782.489349,0.000000,37.000000,323.055441,0.000000,129.359331
2950,6782.489349,0.000000,37.000000,322.052655,0.000000,113.816156
2952,6782.489349,0.000000,37.000000,321.049870,0.000000,98.272981
2954,6782.489349,0.000000,37.000000,320.047084,0.000000,82.729805
2956,6782.489349,0.000000,37.000000,319.044299,0.000000,67.186630
2958,6782.489349,0.000000,37.000000,318.041513,0.000000,51.643454
2959,6782.489349,0.000000,37.000000,317.540120,0.000000,43.871866
2960,6782.489349,0.000000,37.000000,317.038728,0.000000,36.100279
2961,6782.489349,0.000000,37.000000,316.537335,0.000000,28.328691
2963,6782.489349,0.000000,37.000000,315.534549,0.000000,12.785515
2964,6782.489349,0.000000,37.000000,315.033157,0.000000,5.013928
2966,6782.489349,0.000000,37.000000,314.030371,0.000000,349.470752
2968,6782.489349,0.000000,37.000000,313.027586,0.000000,333.927577
