slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
163,6932.386159,0.000000,43.000000,88.927019,0.000000,214.094708
949,6932.386159,0.000000,47.000000,127.821727,0.000000,62.674095
1130,6932.386159,0.000000,47.000000,218.573816,0.000000,141.392758
1308,6932.386159,0.000000,47.000000,307.821727,0.000000,242.674095
1400,6932.386159,0.000000,47.000000,353.949861,0.000000,270.752089
1469,6932.386159,0.000000,34.000000,18.945961,0.000000,111.810585
1488,6932.386159,0.000000,34.000000,28.472423,0.000000,328.913649
1670,6932.386159,0.000000,34.000000,119.725905,0.000000,40.111421
1681,6932.386159,0.000000,34.000000,125.241226,0.000000,317.381616
1748,6932.386159,0.000000,34.000000,158.834540,0.000000,173.481894
1819,6932.386159,0.000000,34.000000,194.433426,0.000000,359.498607
1869,6932.386159,0.000000,34.000000,219.503064,0.000000,343.454039
1918,6932.386159,0.000000,34.000000,244.071309,0.000000,334.930362
1932,6932.386159,0.000000,34.000000,251.090808,0.000000,229.637883
2020,6932.386159,0.000000,34.000000,295.213370,0.000000,287.799443
2046,6932.386159,0.000000,34.000000,308.249582,0.000000,92.256267
2061,6932.386159,0.000000,34.000000,315.770474,0.000000,339.442897
2097,6932.386159,0.000000,34.000000,333.820613,0.000000,68.690808
2101,6932.386159,0.000000,34.000000,335.826184,0.000000,38.607242
2154,6932.386159,0.000000,52.000000,21.600000,0.000000,0.000000
2155,6932.386159,0.000000,52.000000,22.101393,0.000000,352.479109
2157,6932.386159,0.000000,52.000000,23.104178,0.000000,337.437326
2160,6932.386159,0.000000,52.000000,24.608357,0.000000,314.874652
2161,6932.386159,0.000000,52.000000,25.109749,0.000000,307.353760
2163,6932.386159,0.000000,52.000000,26.112535,0.000000,292.311978
2164,6932.386159,0.000000,52.000000,26.613928,0.000000,284.791086
2165,6932.386159,0.000000,52.000000,27.115320,0.000000,277.270195
2167,6932.386159,0.000000,52.000000,28.118106,0.000000,262.228412
2169,6932.386159,0.000000,52.000000,29.120891,0.000000,247.186630
2171,6932.386159,0.000000,52.000000,30.123677,0.000000,232.144847
2174,6932.386159,0.000000,52.000000,31.627855,0.000000,209.582173
2179,6932.386159,0.000000,52.000000,34.134819,0.000000,171.977716
2181,6932.386159,0.000000,52.000000,35.137604,0.000000,156.935933
2183,6932.386159,0.000000,52.000000,36.140390,0.000000,141.894150
2184,6932.386159,0.000000,52.000000,36.641783,0.000000,134.373259
2185,6932.386159,0.000000,52.000000,37.143175,0.000000,126.852368
2188,6932.386159,0.000000,52.000000,38.647354,0.000000,104.289694
2191,6932.386159,0.000000,52.000000,40.151532,0.000000,81.727019
2192,6932.386159,0.000000,52.000000,40.652925,0.000000,74.206128
2194,6932.386159,0.000000,52.000000,41.655710,0.000000,59.164345
2195,6932.386159,0.000000,52.000000,42.157103,0.000000,51.643454
2197,6932.386159,0.000000,52.000000,43.159889,0.000000,36.601671
2202,6932.386159,0.000000,52.000000,45.666852,0.000000,358.997214
2206,6932.386159,0.000000,52.000000,47.672423,0.000000,328.913649
2208,6932.386159,0.000000,52.000000,48.675209,0.000000,313.871866
2209,6932.386159,0.000000,52.000000,49.176602,0.000000,306.350975
2211,6932.386159,0.000000,52.000000,50.179387,0.000000,291.309192
2212,6932.386159,0.000000,52.000000,50.680780,0.000000,283.788301
2214,6932.386159,0.000000,52.000000,51.683565,0.000000,268.746518
2215,6932.386159,0.000000,52.000000,52.184958,0.000000,261.225627
2216,6932.386159,0.000000,52.000000,52.686351,0.000000,253.704735
2217,6932.386159,0.000000,52.000000,53.187744,0.000000,246.183844
2220,6932.386159,0.000000,52.000000,54.691922,0.000000,223.621170
2222,6932.386159,0.000000,52.000000,55.694708,0.000000,208.579387
2223,6932.386159,0.000000,52.000000,56.196100,0.000000,201.058496
2225,6932.386159,0.000000,52.000000,57.198886,0.000000,186.016713
2230,6932.386159,0.000000,52.000000,59.705850,0.000000,148.412256
2234,6932.386159,0.000000,52.000000,61.711421,0.000000,118.328691
2236,6932.386159,0.000000,52.000000,62.714206,0.000000,103.286908
2237,6932.386159,0.000000,52.000000,63.215599,0.000000,95.766017
2239,6932.386159,0.000000,52.000000,64.218384,0.000000,80.724234
2240,6932.386159,0.000000,52.000000,64.719777,0.000000,73.203343
2241,6932.386159,0.000000,52.000000,65.221170,0.000000,65.682451
2243,6932.386159,0.000000,52.000000,66.223955,0.000000,50.640669
2246,6932.386159,0.000000,52.000000,67.728134,0.000000,28.077994
2248,6932.386159,0.000000,52.000000,68.730919,0.000000,13.036212
2249,6932.386159,0.000000,52.000000,69.232312,0.000000,5.515320
2250,6932.386159,0.000000,52.000000,69.733705,0.000000,357.994429
2251,6932.386159,0.000000,52.000000,70.235097,0.000000,350.473538
2253,6932.386159,0.000000,52.000000,71.237883,0.000000,335.431755
2254,6932.386159,0.000000,52.000000,71.739276,0.000000,327.910864
2255,6932.386159,0.000000,52.000000,72.240669,0.000000,320.389972
2257,6932.386159,0.000000,52.000000,73.243454,0.000000,305.348189
2259,6932.386159,0.000000,52.000000,74.246240,0.000000,290.306407
2260,6932.386159,0.000000,52.000000,74.747632,0.000000,282.785515
