slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
45,6782.489349,0.000000,42.000000,340.921197,0.000000,10.278552
97,6782.489349,0.000000,42.000000,314.848773,0.000000,326.155989
115,6782.489349,0.000000,42.000000,305.823704,0.000000,186.267409
119,6782.489349,0.000000,42.000000,303.818133,0.000000,155.181058
136,6782.489349,0.000000,42.000000,295.294456,0.000000,23.064067
183,6782.489349,0.000000,42.000000,271.728996,0.000000,17.799443
202,6782.489349,0.000000,42.000000,262.202534,0.000000,230.139276
237,6782.489349,0.000000,42.000000,244.653787,0.000000,318.133705
243,6782.489349,0.000000,42.000000,241.645431,0.000000,271.504178
276,6782.489349,0.000000,42.000000,225.099470,0.000000,15.041783
345,6782.489349,0.000000,42.000000,190.503370,0.000000,198.802228
443,6782.489349,0.000000,42.000000,141.366879,0.000000,157.186630
454,6782.489349,0.000000,42.000000,135.851559,0.000000,71.699164
475,6782.489349,0.000000,42.000000,125.322311,0.000000,268.495822
489,6782.489349,0.000000,42.000000,118.302812,0.000000,159.693593
507,6782.489349,0.000000,42.000000,109.277743,0.000000,19.805014
535,6782.489349,0.000000,42.000000,95.238746,0.000000,162.200557
583,6782.489349,0.000000,42.000000,71.171893,0.000000,149.164345
591,6782.489349,0.000000,42.000000,67.160751,0.000000,86.991643
633,6782.489349,0.000000,42.000000,46.102255,0.000000,120.584958
659,6782.489349,0.000000,42.000000,33.066044,0.000000,278.523677
684,6782.489349,0.000000,42.000000,20.531225,0.000000,84.233983
687,6782.489349,0.000000,42.000000,19.027046,0.000000,60.919220
720,6782.489349,0.000000,42.000000,2.481085,0.000000,164.456825
758,6782.489349,0.000000,42.000000,343.428161,0.000000,229.136490
777,6782.489349,0.000000,42.000000,333.901698,0.000000,81.476323
792,6782.489349,0.000000,42.000000,326.380807,0.000000,324.902507
830,6782.489349,0.000000,42.000000,307.327882,0.000000,29.582173
907,6782.489349,0.000000,42.000000,268.720640,0.000000,151.169916
943,6782.489349,0.000000,42.000000,250.670500,0.000000,231.392758
995,6782.489349,0.000000,42.000000,224.598077,0.000000,187.270195
997,6782.489349,0.000000,42.000000,223.595292,0.000000,171.727019
1003,6782.489349,0.000000,42.000000,220.586935,0.000000,125.097493
1041,6782.489349,0.000000,42.000000,201.534010,0.000000,189.777159
1053,6782.489349,0.000000,42.000000,195.517297,0.000000,96.518106
1115,6782.489349,0.000000,42.000000,164.430946,0.000000,334.679666
1175,6782.489349,0.000000,42.000000,134.347381,0.000000,228.384401
1178,6782.489349,0.000000,42.000000,132.843202,0.000000,205.069638
1209,6782.489349,0.000000,42.000000,117.300027,0.000000,324.150418
1220,6782.489349,0.000000,42.000000,111.784707,0.000000,238.662953
1305,6782.489349,0.000000,42.000000,69.166322,0.000000,298.077994
1333,6782.489349,0.000000,42.000000,55.127325,0.000000,80.473538
1425,6782.489349,0.000000,42.000000,8.999191,0.000000,85.487465
1443,6782.489349,0.000000,43.000000,358.812831,0.000000,305.598886
1462,6782.489349,0.000000,43.000000,349.286369,0.000000,157.938719
1464,6782.489349,0.000000,43.000000,348.283583,0.000000,142.395543
1468,6782.489349,0.000000,43.000000,346.278012,0.000000,111.309192
1476,6782.489349,0.000000,43.000000,342.266870,0.000000,49.136490
1479,6782.489349,0.000000,43.000000,340.762692,0.000000,25.821727
1483,6782.489349,0.000000,43.000000,338.757121,0.000000,354.735376
1493,6782.489349,0.000000,43.000000,333.743193,0.000000,277.019499
1496,6782.489349,0.000000,43.000000,332.239015,0.000000,253.704735
1510,6782.489349,0.000000,43.000000,325.219517,0.000000,144.902507
1516,6782.489349,0.000000,43.000000,322.211160,0.000000,98.272981
1521,6782.489349,0.000000,43.000000,319.704196,0.000000,59.415042
1522,6782.489349,0.000000,43.000000,319.202803,0.000000,51.643454
1527,6782.489349,0.000000,43.000000,316.695840,0.000000,12.785515
1530,6782.489349,0.000000,43.000000,315.191661,0.000000,349.470752
1534,6782.489349,0.000000,43.000000,313.186090,0.000000,318.384401
1535,6782.489349,0.000000,43.000000,312.684698,0.000000,310.612813
1543,6782.489349,0.000000,43.000000,308.673556,0.000000,248.440111
1546,6782.489349,0.000000,43.000000,307.169377,0.000000,225.125348
1549,6782.489349,0.000000,43.000000,305.665199,0.000000,201.810585
