slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
0,6782.489349,0.000000,50.000000,0.000000,0.000000,0.000000
1,6782.489349,0.000000,50.000000,0.501393,0.000000,352.228412
4,6782.489349,0.000000,50.000000,2.005571,0.000000,328.913649
5,6782.489349,0.000000,50.000000,2.506964,0.000000,321.142061
8,6782.489349,0.000000,50.000000,4.011142,0.000000,297.827298
12,6782.489349,0.000000,50.000000,6.016713,0.000000,266.740947
16,6782.489349,0.000000,50.000000,8.022284,0.000000,235.654596
20,6782.489349,0.000000,50.000000,10.027855,0.000000,204.568245
24,6782.489349,0.000000,50.000000,12.033426,0.000000,173.481894
28,6782.489349,0.000000,50.000000,14.038997,0.000000,142.395543
31,6782.489349,0.000000,50.000000,15.543175,0.000000,119.080780
32,6782.489349,0.000000,50.000000,16.044568,0.000000,111.309192
35,6782.489349,0.000000,50.000000,17.548747,0.000000,87.994429
36,6782.489349,0.000000,50.000000,18.050139,0.000000,80.222841
39,6782.489349,0.000000,50.000000,19.554318,0.000000,56.908078
43,6782.489349,0.000000,50.000000,21.559889,0.000000,25.821727
47,6782.489349,0.000000,50.000000,23.565460,0.000000,354.735376
51,6782.489349,0.000000,50.000000,25.571031,0.000000,323.649025
55,6782.489349,0.000000,50.000000,27.576602,0.000000,292.562674
59,6782.489349,0.000000,50.000000,29.582173,0.000000,261.476323
63,6782.489349,0.000000,50.000000,31.587744,0.000000,230.389972
66,6782.489349,0.000000,50.000000,33.091922,0.000000,207.075209
67,6782.489349,0.000000,50.000000,33.593315,0.000000,199.303621
70,6782.489349,0.000000,50.000000,35.097493,0.000000,175.988858
71,6782.489349,0.000000,50.000000,35.598886,0.000000,168.217270
74,6782.489349,0.000000,50.000000,37.103064,0.000000,144.902507
75,6782.489349,0.000000,50.000000,37.604457,0.000000,137.130919
78,6782.489349,0.000000,50.000000,39.108635,0.000000,113.816156
82,6782.489349,0.000000,50.000000,41.114206,0.000000,82.729805
86,6782.489349,0.000000,50.000000,43.119777,0.000000,51.643454
90,6782.489349,0.000000,50.000000,45.125348,0.000000,20.557103
94,6782.489349,0.000000,50.000000,47.130919,0.000000,349.470752
98,6782.489349,0.000000,50.000000,49.136490,0.000000,318.384401
102,6782.489349,0.000000,50.000000,51.142061,0.000000,287.298050
105,6782.489349,0.000000,50.000000,52.646240,0.000000,263.983287
106,6782.489349,0.000000,50.000000,53.147632,0.000000,256.211699
109,6782.489349,0.000000,50.000000,54.651811,0.000000,232.896936
110,6782.489349,0.000000,50.000000,55.153203,0.000000,225.125348
113,6782.489349,0.000000,50.000000,56.657382,0.000000,201.810585
117,6782.489349,0.000000,50.000000,58.662953,0.000000,170.724234
121,6782.489349,0.000000,50.000000,60.668524,0.000000,139.637883
125,6782.489349,0.000000,50.000000,62.674095,0.000000,108.551532
129,6782.489349,0.000000,50.000000,64.679666,0.000000,77.465181
133,6782.489349,0.000000,50.000000,66.685237,0.000000,46.378830
136,6782.489349,0.000000,50.000000,68.189415,0.000000,23.064067
137,6782.489349,0.000000,50.000000,68.690808,0.000000,15.292479
140,6782.489349,0.000000,50.000000,70.194986,0.000000,351.977716
141,6782.489349,0.000000,50.000000,70.696379,0.000000,344.206128
144,6782.489349,0.000000,50.000000,72.200557,0.000000,320.891365
145,6782.489349,0.000000,50.000000,72.701950,0.000000,313.119777
148,6782.489349,0.000000,50.000000,74.206128,0.000000,289.805014
149,6782.489349,0.000000,50.000000,74.707521,0.000000,282.033426
152,6782.489349,0.000000,50.000000,76.211699,0.000000,258.718663
156,6782.489349,0.000000,50.000000,78.217270,0.000000,227.632312
160,6782.489349,0.000000,50.000000,80.222841,0.000000,196.545961
164,6782.489349,0.000000,50.000000,82.228412,0.000000,165.459610
168,6782.489349,0.000000,50.000000,84.233983,0.000000,134.373259
172,6782.489349,0.000000,50.000000,86.239554,0.000000,103.286908
175,6782.489349,0.000000,50.000000,87.743733,0.000000,79.972145
176,6782.489349,0.000000,50.000000,88.245125,0.000000,72.200557
179,6782.489349,0.000000,50.000000,89.749304,0.000000,48.885794
180,6782.489349,0.000000,50.000000,90.250696,0.000000,41.114206
183,6782.489349,0.000000,50.000000,91.754875,0.000000,17.799443
187,6782.489349,0.000000,50.000000,93.760446,0.000000,346.713092
191,6782.489349,0.000000,50.000000,95.766017,0.000000,315.626741
195,6782.489349,0.000000,50.000000,97.771588,0.000000,284.540390
199,6782.489349,0.000000,50.000000,99.777159,0.000000,253.454039
203,6782.489349,0.000000,50.000000,101.782730,0.000000,222.367688
207,6782.489349,0.000000,50.000000,103.788301,0.000000,191.281337
210,6782.489349,0.000000,50.000000,105.292479,0.000000,167.966574
211,6782.489349,0.000000,50.000000,105.793872,0.000000,160.194986
214,6782.489349,0.000000,50.000000,107.298050,0.000000,136.880223
215,6782.489349,0.000000,50.000000,107.799443,0.000000,129.108635
218,6782.489349,0.000000,50.000000,109.303621,0.000000,105.793872
219,6782.489349,0.000000,50.000000,109.805014,0.000000,98.022284
222,6782.489349,0.000000,50.000000,111.309192,0.000000,74.707521
226,6782.489349,0.000000,50.000000,113.314763,0.000000,43.621170
230,6782.489349,0.000000,50.000000,115.320334,0.000000,12.534819
234,6782.489349,0.000000,50.000000,117.325905,0.000000,341.448468
238,6782.489349,0.000000,50.000000,119.331476,0.000000,310.362117
242,6782.489349,0.000000,50.000000,121.337047,0.000000,279.275766
246,6782.489349,0.000000,50.000000,123.342618,0.000000,248.189415
249,6782.489349,0.000000,50.000000,124.846797,0.000000,224.874652
250,6782.489349,0.000000,50.000000,125.348189,0.000000,217.103064
253,6782.489349,0.000000,50.000000,126.852368,0.000000,193.788301
254,6782.489349,0.000000,50.000000,127.353760,0.000000,186.016713
257,6782.489349,0.000000,50.000000,128.857939,0.000000,162.701950
261,6782.489349,0.000000,50.000000,130.863510,0.000000,131.615599
265,6782.489349,0.000000,50.000000,132.869081,0.000000,100.529248
269,6782.489349,0.000000,50.000000,134.874652,0.000000,69.442897
273,6782.489349,0.000000,50.000000,136.880223,0.000000,38.356546
