slot_index,a_km,e,i_deg,raan_deg,argp_deg,arg_lat_deg
1439,6782.489349,0.000000,44.000000,8.947435,0.000000,336.685237
1444,6782.489349,0.000000,44.000000,6.440471,0.000000,297.827298
1449,6782.489349,0.000000,44.000000,3.933507,0.000000,258.969359
1454,6782.489349,0.000000,44.000000,1.426543,0.000000,220.111421
1459,6782.489349,0.000000,44.000000,358.919579,0.000000,181.253482
1464,6782.489349,0.000000,44.000000,356.412616,0.000000,142.395543
1465,6782.489349,0.000000,44.000000,355.911223,0.000000,134.623955
1469,6782.489349,0.000000,44.000000,353.905652,0.000000,103.537604
1470,6782.489349,0.000000,44.000000,353.404259,0.000000,95.766017
1474,6782.489349,0.000000,44.000000,351.398688,0.000000,64.679666
1475,6782.489349,0.000000,44.000000,350.897295,0.000000,56.908078
1479,6782.489349,0.000000,44.000000,348.891724,0.000000,25.821727
1480,6782.489349,0.000000,44.000000,348.390332,0.000000,18.050139
1485,6782.489349,0.000000,44.000000,345.883368,0.000000,339.192201
1490,6782.489349,0.000000,44.000000,343.376404,0.000000,300.334262
1495,6782.489349,0.000000,44.000000,340.869440,0.000000,261.476323
1500,6782.489349,0.000000,44.000000,338.362476,0.000000,222.618384
1505,6782.489349,0.000000,44.000000,335.855513,0.000000,183.760446
1530,6782.489349,0.000000,44.000000,323.320694,0.000000,349.470752
1535,6782.489349,0.000000,44.000000,320.813730,0.000000,310.612813
1540,6782.489349,0.000000,44.000000,318.306766,0.000000,271.754875
1545,6782.489349,0.000000,44.000000,315.799802,0.000000,232.896936
1550,6782.489349,0.000000,44.000000,313.292839,0.000000,194.038997
1555,6782.489349,0.000000,44.000000,310.785875,0.000000,155.181058
1560,6782.489349,0.000000,44.000000,308.278911,0.000000,116.323120
1565,6782.489349,0.000000,44.000000,305.771947,0.000000,77.465181
1570,6782.489349,0.000000,44.000000,303.264983,0.000000,38.607242
1575,6782.489349,0.000000,44.000000,300.758020,0.000000,359.749304
1580,6782.489349,0.000000,44.000000,298.251056,0.000000,320.891365
1585,6782.489349,0.000000,44.000000,295.744092,0.000000,282.033426
1590,6782.489349,0.000000,44.000000,293.237128,0.000000,243.175487
1595,6782.489349,0.000000,44.000000,290.730164,0.000000,204.317549
1600,6782.489349,0.000000,44.000000,288.223201,0.000000,165.459610
1601,6782.489349,0.000000,44.000000,287.721808,0.000000,157.688022
1605,6782.489349,0.000000,44.000000,285.716237,0.000000,126.601671
1606,6782.489349,0.000000,44.000000,285.214844,0.000000,118.830084
1610,6782.489349,0.000000,44.000000,283.209273,0.000000,87.743733
1611,6782.489349,0.000000,44.000000,282.707880,0.000000,79.972145
1616,6782.489349,0.000000,44.000000,280.200917,0.000000,41.114206
1621,6782.489349,0.000000,44.000000,277.693953,0.000000,2.256267
1626,6782.489349,0.000000,44.000000,275.186989,0.000000,323.398329
1631,6782.489349,0.000000,44.000000,272.680025,0.000000,284.540390
1636,6782.489349,0.000000,44.000000,270.173061,0.000000,245.682451
